Lemma	Word form	Template	POS	Features	Prefix	Suffix	Infix	Stem
پایہ	پایو	ur-noun-ah-e	NOUN	Case=Voc;Number=Plur		و		پای
برداشت کرنا	برداشت کرنا	ur-conj-karna	VERB	VerbForm=Inf;VerbForm=Short		 کرنا		برداشت
برداشت کرنا	برداشت کرنے	ur-conj-karna	VERB	VerbForm=Inf		 کرنے		برداشت
حکمت	حکمت	ur-noun-c-ẽ	NOUN	Case=Voc;Number=Sing				حکمت
حکمت	حکمتیں	ur-noun-c-ẽ	NOUN	Case=Nom;Number=Plur		یں		حکمت
حکمت	حکمتوں	ur-noun-c-ẽ	NOUN	Case=Acc;Number=Plur		وں		حکمت
حکمت	حکمتو	ur-noun-c-ẽ	NOUN	Case=Voc;Number=Plur		و		حکمت
سالگرہ	سالگرہ	ur-noun-c-ẽ	NOUN	Case=Voc;Number=Sing				سالگرہ
سالگرہ	سالگرہیں	ur-noun-c-ẽ	NOUN	Case=Nom;Number=Plur		یں		سالگرہ
سالگرہ	سالگرہوں	ur-noun-c-ẽ	NOUN	Case=Acc;Number=Plur		وں		سالگرہ
سالگرہ	سالگرہو	ur-noun-c-ẽ	NOUN	Case=Voc;Number=Plur		و		سالگرہ
سرکار	سرکار	ur-noun-c-ẽ	NOUN	Case=Voc;Number=Sing				سرکار
سرکار	سرکاریں	ur-noun-c-ẽ	NOUN	Case=Nom;Number=Plur		یں		سرکار
سرکار	سرکاروں	ur-noun-c-ẽ	NOUN	Case=Acc;Number=Plur		وں		سرکار
سرکار	سرکارو	ur-noun-c-ẽ	NOUN	Case=Voc;Number=Plur		و		سرکار
ساکھ	ساکھ	ur-noun-c-ẽ	NOUN	Case=Voc;Number=Sing				ساکھ
ساکھ	ساکھیں	ur-noun-c-ẽ	NOUN	Case=Nom;Number=Plur		یں		ساکھ
ساکھ	ساکھوں	ur-noun-c-ẽ	NOUN	Case=Acc;Number=Plur		وں		ساکھ
ساکھ	ساکھو	ur-noun-c-ẽ	NOUN	Case=Voc;Number=Plur		و		ساکھ
نشانہ	نشانہ	ur-noun-ah-e	NOUN	Case=Nom;Number=Sing		ہ		نشان
نشانہ	نشانے	ur-noun-ah-e	NOUN	Case=Voc;Number=Sing		ے		نشان
نشانہ	نشانوں	ur-noun-ah-e	NOUN	Case=Acc;Number=Plur		وں		نشان
نشانہ	نشانو	ur-noun-ah-e	NOUN	Case=Voc;Number=Plur		و		نشان
مادری زبان	مادری زبان	ur-noun-c-ẽ	NOUN	Case=Voc;Number=Sing				مادری زبان
مادری زبان	مادری زبانیں	ur-noun-c-ẽ	NOUN	Case=Nom;Number=Plur		یں		مادری زبان
مادری زبان	مادری زبانوں	ur-noun-c-ẽ	NOUN	Case=Acc;Number=Plur		وں		مادری زبان
مادری زبان	مادری زبانو	ur-noun-c-ẽ	NOUN	Case=Voc;Number=Plur		و		مادری زبان
