Lemma	Word form	Template	POS	Features	Prefix	Suffix	Infix	Stem
seco	seo	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		se
seco	sea	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		se
seco	seas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		se
pesado	pesado	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		pesad
pesado	pesada	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		pesad
pesado	pesadas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		pesad
mortal	mortao	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		morta
mortal	mortaa	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		morta
mortal	mortaas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		morta
delgado	delgado	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		delgad
delgado	delgada	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		delgad
delgado	delgadas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		delgad
gordo	gordo	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		gord
gordo	gorda	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		gord
gordo	gordas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		gord
virtuoso	virtuoso	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		virtuos
virtuoso	virtuosa	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		virtuos
virtuoso	virtuosas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		virtuos
puro	puro	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		pur
puro	pura	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		pur
puro	puras	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		pur
bonito	bonito	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		bonit
bonito	bonita	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		bonit
bonito	bonitas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		bonit
sensual	sensuao	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		sensua
sensual	sensuaa	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		sensua
sensual	sensuaas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		sensua
particular	particulao	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		particula
particular	particulaa	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		particula
particular	particulaas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		particula
interessante	interessanto	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		interessant
interessante	interessanta	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		interessant
interessante	interessantas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		interessant
severo	severo	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		sever
severo	severa	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		sever
severo	severas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		sever
cultural	culturao	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		cultura
cultural	culturaa	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		cultura
cultural	culturaas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		cultura
gracioso	gracioso	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		gracios
gracioso	graciosa	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		gracios
gracioso	graciosas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		gracios
fino	fino	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		fin
fino	fina	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		fin
fino	finas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		fin
certo	certo	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		cert
certo	certa	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		cert
certo	certas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		cert
sincero	sincero	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		sincer
sincero	sincera	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		sincer
sincero	sinceras	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		sincer
vasto	vasto	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		vast
vasto	vasta	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		vast
vasto	vastas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		vast
gradual	graduao	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		gradua
gradual	graduaa	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		gradua
gradual	graduaas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		gradua
lógico	lo	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		l
lógico	la	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		l
lógico	las	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		l
tranquilo	tranquilo	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		tranquil
tranquilo	tranquila	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		tranquil
tranquilo	tranquilas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		tranquil
maldito	maldito	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		maldit
maldito	maldita	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		maldit
maldito	malditas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		maldit
evidente	evidento	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		evident
evidente	evidenta	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		evident
evidente	evidentas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		evident
justo	justo	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		just
justo	justa	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		just
justo	justas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		just
quebrado	quebrado	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		quebrad
quebrado	quebrada	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		quebrad
quebrado	quebradas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		quebrad
quieto	quieto	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		quiet
quieto	quieta	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		quiet
quieto	quietas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		quiet
duro	duro	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		dur
duro	dura	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		dur
duro	duras	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		dur
amado	amado	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		amad
amado	amada	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		amad
amado	amadas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		amad
vivo	vivo	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		viv
vivo	viva	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		viv
vivo	vivas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		viv
abacial	abaciao	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		abacia
abacial	abaciaa	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		abacia
abacial	abaciaas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		abacia
perigoso	perigoso	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		perigos
perigoso	perigosa	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		perigos
perigoso	perigosas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		perigos
novo	novo	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		nov
novo	nova	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		nov
novo	novas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		nov
leve	levo	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		lev
leve	leva	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		lev
leve	levas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		lev
elegante	eleganto	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		elegant
elegante	eleganta	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		elegant
elegante	elegantas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		elegant
chato	chato	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		chat
chato	chata	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		chat
chato	chatas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		chat
delicioso	delicioso	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		delicios
delicioso	deliciosa	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		delicios
delicioso	deliciosas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		delicios
fofo	fofo	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		fof
fofo	fofa	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		fof
fofo	fofas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		fof
disposto	disposto	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		dispost
disposto	disposta	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		dispost
disposto	dispostas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		dispost
farto	farto	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		fart
farto	farta	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		fart
farto	fartas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		fart
morto	morto	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		mort
morto	morta	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		mort
morto	mortas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		mort
puto	puto	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		put
puto	puta	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		put
puto	putas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		put
amoroso	amoroso	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		amoros
amoroso	amorosa	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		amoros
amoroso	amorosas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		amoros
prudente	prudento	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		prudent
prudente	prudenta	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		prudent
prudente	prudentas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		prudent
foda	fodo	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		fod
foda	foda	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		fod
foda	fodas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		fod
alegre	alegro	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		alegr
alegre	alegra	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		alegr
alegre	alegras	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		alegr
poderoso	poderoso	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		poderos
poderoso	poderosa	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		poderos
poderoso	poderosas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		poderos
cheio	cheio	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		chei
cheio	cheia	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		chei
cheio	cheias	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		chei
comestível	comesto	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		comest
comestível	comesta	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		comest
comestível	comestas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		comest
contente	contento	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		content
contente	contenta	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		content
contente	contentas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		content
acabado	acabado	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		acabad
acabado	acabada	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		acabad
acabado	acabadas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		acabad
determinado	determinado	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		determinad
determinado	determinada	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		determinad
determinado	determinadas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		determinad
bebido	bebido	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		bebid
bebido	bebida	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		bebid
bebido	bebidas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		bebid
acelerado	acelerado	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		acelerad
acelerado	acelerada	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		acelerad
acelerado	aceleradas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		acelerad
animado	animado	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		animad
animado	animada	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		animad
animado	animadas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		animad
atrasado	atrasado	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		atrasad
atrasado	atrasada	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		atrasad
atrasado	atrasadas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		atrasad
consagrado	consagrado	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		consagrad
consagrado	consagrada	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		consagrad
consagrado	consagradas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		consagrad
culpado	culpado	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		culpad
culpado	culpada	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		culpad
culpado	culpadas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		culpad
definido	definido	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		definid
definido	definida	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		definid
definido	definidas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		definid
deprimido	deprimido	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		deprimid
deprimido	deprimida	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		deprimid
deprimido	deprimidas	pt-adj-infl	ADJ	Person=2;Number=Sing;Mood=Ind;Tense=Pres		as		deprimid
elevado	elevado	pt-adj-infl	ADJ	Person=1;Number=Sing;Mood=Ind;Tense=Pres		o		elevad
elevado	elevada	pt-adj-infl	ADJ	Person=3;Number=Sing;Mood=Ind;Tense=Pres		a		elevad
